sk_cliente,sk_pais,sk_estado_cliente,sk_tiempo_cliente_desde,mrr,arr,cantidad_cliente,flag_cliente_pago,flag_activo,flag_cancelado,flag_past_due,riesgo_churn
2190,,4,,0.0,0.0,1,0,0,0,0,No aplica
2191,,4,,0.0,0.0,1,0,0,0,0,No aplica
2192,,4,,0.0,0.0,1,0,0,0,0,No aplica
2193,,4,,0.0,0.0,1,0,0,0,0,No aplica
2194,,4,,0.0,0.0,1,0,0,0,0,No aplica
2195,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2196,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2197,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2198,,4,,0.0,0.0,1,0,0,0,0,No aplica
2199,,4,,0.0,0.0,1,0,0,0,0,No aplica
2200,,4,,0.0,0.0,1,0,0,0,0,No aplica
2201,,4,,0.0,0.0,1,0,0,0,0,No aplica
2202,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2203,,4,,0.0,0.0,1,0,0,0,0,No aplica
2204,,4,,0.0,0.0,1,0,0,0,0,No aplica
2205,,4,,0.0,0.0,1,0,0,0,0,No aplica
2206,,4,,0.0,0.0,1,0,0,0,0,No aplica
2207,,4,,0.0,0.0,1,0,0,0,0,No aplica
2208,,4,,0.0,0.0,1,0,0,0,0,No aplica
2209,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2210,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2211,,4,,0.0,0.0,1,0,0,0,0,No aplica
2212,,4,,0.0,0.0,1,0,0,0,0,No aplica
2213,,4,,0.0,0.0,1,0,0,0,0,No aplica
2214,,4,,0.0,0.0,1,0,0,0,0,No aplica
2215,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2216,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2217,,4,,0.0,0.0,1,0,0,0,0,No aplica
2218,,4,,0.0,0.0,1,0,0,0,0,No aplica
2219,,4,,0.0,0.0,1,0,0,0,0,No aplica
2220,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2221,,4,,0.0,0.0,1,0,0,0,0,No aplica
2222,,4,,0.0,0.0,1,0,0,0,0,No aplica
2223,,4,,0.0,0.0,1,0,0,0,0,No aplica
2224,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2225,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2226,,4,,0.0,0.0,1,0,0,0,0,No aplica
2227,,4,,0.0,0.0,1,0,0,0,0,No aplica
2228,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2229,,4,,0.0,0.0,1,0,0,0,0,No aplica
2230,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2231,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2232,,4,,0.0,0.0,1,0,0,0,0,No aplica
2233,24.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2234,,4,,0.0,0.0,1,0,0,0,0,No aplica
2235,,4,,0.0,0.0,1,0,0,0,0,No aplica
2236,,4,,0.0,0.0,1,0,0,0,0,No aplica
2237,,4,,0.0,0.0,1,0,0,0,0,No aplica
2238,,4,,0.0,0.0,1,0,0,0,0,No aplica
2239,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2240,,4,,0.0,0.0,1,0,0,0,0,No aplica
2241,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2242,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2243,,4,,0.0,0.0,1,0,0,0,0,No aplica
2244,,4,,0.0,0.0,1,0,0,0,0,No aplica
2245,,4,,0.0,0.0,1,0,0,0,0,No aplica
2246,,4,,0.0,0.0,1,0,0,0,0,No aplica
2247,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2248,,4,,0.0,0.0,1,0,0,0,0,No aplica
2249,,4,,0.0,0.0,1,0,0,0,0,No aplica
2250,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2251,,4,,0.0,0.0,1,0,0,0,0,No aplica
2252,,4,,0.0,0.0,1,0,0,0,0,No aplica
2253,,4,,0.0,0.0,1,0,0,0,0,No aplica
2254,,4,,0.0,0.0,1,0,0,0,0,No aplica
2255,,4,,0.0,0.0,1,0,0,0,0,No aplica
2256,,4,,0.0,0.0,1,0,0,0,0,No aplica
2257,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2258,,4,,0.0,0.0,1,0,0,0,0,No aplica
2259,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2260,,4,,0.0,0.0,1,0,0,0,0,No aplica
2261,6.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2262,,4,,0.0,0.0,1,0,0,0,0,No aplica
2263,,4,,0.0,0.0,1,0,0,0,0,No aplica
2264,,4,,0.0,0.0,1,0,0,0,0,No aplica
2265,,4,,0.0,0.0,1,0,0,0,0,No aplica
2266,,4,,0.0,0.0,1,0,0,0,0,No aplica
2267,,4,,0.0,0.0,1,0,0,0,0,No aplica
2268,,4,,0.0,0.0,1,0,0,0,0,No aplica
2269,,4,,0.0,0.0,1,0,0,0,0,No aplica
2270,,4,,0.0,0.0,1,0,0,0,0,No aplica
2271,,4,,0.0,0.0,1,0,0,0,0,No aplica
2272,,4,,0.0,0.0,1,0,0,0,0,No aplica
2273,,4,,0.0,0.0,1,0,0,0,0,No aplica
2274,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2275,,4,,0.0,0.0,1,0,0,0,0,No aplica
2276,,4,,0.0,0.0,1,0,0,0,0,No aplica
2277,,4,,0.0,0.0,1,0,0,0,0,No aplica
2278,,4,,0.0,0.0,1,0,0,0,0,No aplica
2279,,4,,0.0,0.0,1,0,0,0,0,No aplica
2280,,4,,0.0,0.0,1,0,0,0,0,No aplica
2281,,4,,0.0,0.0,1,0,0,0,0,No aplica
2282,,4,,0.0,0.0,1,0,0,0,0,No aplica
2283,20.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2284,,4,,0.0,0.0,1,0,0,0,0,No aplica
2285,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2286,,4,,0.0,0.0,1,0,0,0,0,No aplica
2287,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2288,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2289,,4,,0.0,0.0,1,0,0,0,0,No aplica
2290,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2291,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2292,,4,,0.0,0.0,1,0,0,0,0,No aplica
2293,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2294,,4,,0.0,0.0,1,0,0,0,0,No aplica
2295,,4,,0.0,0.0,1,0,0,0,0,No aplica
2296,,4,,0.0,0.0,1,0,0,0,0,No aplica
2297,6.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2298,,4,,0.0,0.0,1,0,0,0,0,No aplica
2299,,4,,0.0,0.0,1,0,0,0,0,No aplica
2300,,4,,0.0,0.0,1,0,0,0,0,No aplica
2301,,4,,0.0,0.0,1,0,0,0,0,No aplica
2302,,4,,0.0,0.0,1,0,0,0,0,No aplica
2303,,4,,0.0,0.0,1,0,0,0,0,No aplica
2304,,4,,0.0,0.0,1,0,0,0,0,No aplica
2305,,4,,0.0,0.0,1,0,0,0,0,No aplica
2306,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2307,,4,,0.0,0.0,1,0,0,0,0,No aplica
2308,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2309,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2310,,4,,0.0,0.0,1,0,0,0,0,No aplica
2311,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2312,,4,,0.0,0.0,1,0,0,0,0,No aplica
2313,11.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2314,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2315,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2316,,4,,0.0,0.0,1,0,0,0,0,No aplica
2317,,4,,0.0,0.0,1,0,0,0,0,No aplica
2318,,4,,0.0,0.0,1,0,0,0,0,No aplica
2319,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2320,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2321,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2322,,4,,0.0,0.0,1,0,0,0,0,No aplica
2323,,4,,0.0,0.0,1,0,0,0,0,No aplica
2324,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2325,,4,,0.0,0.0,1,0,0,0,0,No aplica
2326,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2327,,4,,0.0,0.0,1,0,0,0,0,No aplica
2328,,4,,0.0,0.0,1,0,0,0,0,No aplica
2329,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2330,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2331,,4,,0.0,0.0,1,0,0,0,0,No aplica
2332,,4,,0.0,0.0,1,0,0,0,0,No aplica
2333,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2334,,4,,0.0,0.0,1,0,0,0,0,No aplica
2335,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2336,,4,,0.0,0.0,1,0,0,0,0,No aplica
2337,29.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2338,,4,,0.0,0.0,1,0,0,0,0,No aplica
2339,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2340,6.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2341,,4,,0.0,0.0,1,0,0,0,0,No aplica
2342,,4,,0.0,0.0,1,0,0,0,0,No aplica
2343,,4,,0.0,0.0,1,0,0,0,0,No aplica
2344,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2345,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2346,,4,,0.0,0.0,1,0,0,0,0,No aplica
2347,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2348,,4,,0.0,0.0,1,0,0,0,0,No aplica
2349,,4,,0.0,0.0,1,0,0,0,0,No aplica
2350,26.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2351,,4,,0.0,0.0,1,0,0,0,0,No aplica
2352,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2353,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2354,,4,,0.0,0.0,1,0,0,0,0,No aplica
2355,,4,,0.0,0.0,1,0,0,0,0,No aplica
2356,,4,,0.0,0.0,1,0,0,0,0,No aplica
2357,,4,,0.0,0.0,1,0,0,0,0,No aplica
2358,,4,,0.0,0.0,1,0,0,0,0,No aplica
2359,,4,,0.0,0.0,1,0,0,0,0,No aplica
2360,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2361,,4,,0.0,0.0,1,0,0,0,0,No aplica
2362,,4,,0.0,0.0,1,0,0,0,0,No aplica
2363,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2364,,4,,0.0,0.0,1,0,0,0,0,No aplica
2365,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2366,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2367,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2368,,4,,0.0,0.0,1,0,0,0,0,No aplica
2369,,4,,0.0,0.0,1,0,0,0,0,No aplica
2370,,4,,0.0,0.0,1,0,0,0,0,No aplica
2371,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2372,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2373,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2374,,4,,0.0,0.0,1,0,0,0,0,No aplica
2375,10.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2376,,4,,0.0,0.0,1,0,0,0,0,No aplica
2377,,4,,0.0,0.0,1,0,0,0,0,No aplica
2378,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2379,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2380,,4,,0.0,0.0,1,0,0,0,0,No aplica
2381,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2382,30.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2383,,4,,0.0,0.0,1,0,0,0,0,No aplica
2384,,4,,0.0,0.0,1,0,0,0,0,No aplica
2385,,4,,0.0,0.0,1,0,0,0,0,No aplica
2386,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2387,,4,,0.0,0.0,1,0,0,0,0,No aplica
2388,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2389,11.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2390,,4,,0.0,0.0,1,0,0,0,0,No aplica
2391,,4,,0.0,0.0,1,0,0,0,0,No aplica
2392,,4,,0.0,0.0,1,0,0,0,0,No aplica
2393,,4,,0.0,0.0,1,0,0,0,0,No aplica
2394,,4,,0.0,0.0,1,0,0,0,0,No aplica
2395,,4,,0.0,0.0,1,0,0,0,0,No aplica
2396,,4,,0.0,0.0,1,0,0,0,0,No aplica
2397,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2398,,4,,0.0,0.0,1,0,0,0,0,No aplica
2399,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2400,,4,,0.0,0.0,1,0,0,0,0,No aplica
2401,,4,,0.0,0.0,1,0,0,0,0,No aplica
2402,,4,,0.0,0.0,1,0,0,0,0,No aplica
2403,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2404,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2405,,4,,0.0,0.0,1,0,0,0,0,No aplica
2406,,4,,0.0,0.0,1,0,0,0,0,No aplica
2407,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2408,31.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2409,,4,,0.0,0.0,1,0,0,0,0,No aplica
2410,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2411,,4,,0.0,0.0,1,0,0,0,0,No aplica
2412,,4,,0.0,0.0,1,0,0,0,0,No aplica
2413,,4,,0.0,0.0,1,0,0,0,0,No aplica
2414,,4,,0.0,0.0,1,0,0,0,0,No aplica
2415,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2416,,4,,0.0,0.0,1,0,0,0,0,No aplica
2417,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2418,,4,,0.0,0.0,1,0,0,0,0,No aplica
2419,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2420,,4,,0.0,0.0,1,0,0,0,0,No aplica
2421,,4,,0.0,0.0,1,0,0,0,0,No aplica
2422,,4,,0.0,0.0,1,0,0,0,0,No aplica
2423,,4,,0.0,0.0,1,0,0,0,0,No aplica
2424,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2425,,4,,0.0,0.0,1,0,0,0,0,No aplica
2426,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2427,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2428,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2429,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2430,,4,,0.0,0.0,1,0,0,0,0,No aplica
2431,,4,,0.0,0.0,1,0,0,0,0,No aplica
2432,,4,,0.0,0.0,1,0,0,0,0,No aplica
2433,,4,,0.0,0.0,1,0,0,0,0,No aplica
2434,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2435,,4,,0.0,0.0,1,0,0,0,0,No aplica
2436,,4,,0.0,0.0,1,0,0,0,0,No aplica
2437,,4,,0.0,0.0,1,0,0,0,0,No aplica
2438,,4,,0.0,0.0,1,0,0,0,0,No aplica
2439,,4,,0.0,0.0,1,0,0,0,0,No aplica
2440,,4,,0.0,0.0,1,0,0,0,0,No aplica
2441,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2442,13.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2443,,4,,0.0,0.0,1,0,0,0,0,No aplica
2444,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2445,,4,,0.0,0.0,1,0,0,0,0,No aplica
2446,,4,,0.0,0.0,1,0,0,0,0,No aplica
2447,,4,,0.0,0.0,1,0,0,0,0,No aplica
2448,,4,,0.0,0.0,1,0,0,0,0,No aplica
2449,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2450,,4,,0.0,0.0,1,0,0,0,0,No aplica
2451,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2452,,4,,0.0,0.0,1,0,0,0,0,No aplica
2453,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2454,,4,,0.0,0.0,1,0,0,0,0,No aplica
2455,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2456,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2457,,4,,0.0,0.0,1,0,0,0,0,No aplica
2458,18.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2459,,4,,0.0,0.0,1,0,0,0,0,No aplica
2460,,4,,0.0,0.0,1,0,0,0,0,No aplica
2461,,4,,0.0,0.0,1,0,0,0,0,No aplica
2462,,4,,0.0,0.0,1,0,0,0,0,No aplica
2463,,4,,0.0,0.0,1,0,0,0,0,No aplica
2464,,4,,0.0,0.0,1,0,0,0,0,No aplica
2465,,4,,0.0,0.0,1,0,0,0,0,No aplica
2466,,4,,0.0,0.0,1,0,0,0,0,No aplica
2467,,4,,0.0,0.0,1,0,0,0,0,No aplica
2468,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2469,,4,,0.0,0.0,1,0,0,0,0,No aplica
2470,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2471,26.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2472,,4,,0.0,0.0,1,0,0,0,0,No aplica
2473,20.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2474,,4,,0.0,0.0,1,0,0,0,0,No aplica
2475,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2476,,4,,0.0,0.0,1,0,0,0,0,No aplica
2477,,4,,0.0,0.0,1,0,0,0,0,No aplica
2478,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2479,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2480,,4,,0.0,0.0,1,0,0,0,0,No aplica
2481,,4,,0.0,0.0,1,0,0,0,0,No aplica
2482,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2483,,4,,0.0,0.0,1,0,0,0,0,No aplica
2484,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2485,,4,,0.0,0.0,1,0,0,0,0,No aplica
2486,,4,,0.0,0.0,1,0,0,0,0,No aplica
2487,,4,,0.0,0.0,1,0,0,0,0,No aplica
2488,,4,,0.0,0.0,1,0,0,0,0,No aplica
2489,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2490,,4,,0.0,0.0,1,0,0,0,0,No aplica
2491,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2492,,4,,0.0,0.0,1,0,0,0,0,No aplica
2493,,4,,0.0,0.0,1,0,0,0,0,No aplica
2494,,4,,0.0,0.0,1,0,0,0,0,No aplica
2495,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2496,,4,,0.0,0.0,1,0,0,0,0,No aplica
2497,,4,,0.0,0.0,1,0,0,0,0,No aplica
2498,,4,,0.0,0.0,1,0,0,0,0,No aplica
2499,10.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2500,,4,,0.0,0.0,1,0,0,0,0,No aplica
2501,,4,,0.0,0.0,1,0,0,0,0,No aplica
2502,,4,,0.0,0.0,1,0,0,0,0,No aplica
2503,,4,,0.0,0.0,1,0,0,0,0,No aplica
2504,,4,,0.0,0.0,1,0,0,0,0,No aplica
2505,,4,,0.0,0.0,1,0,0,0,0,No aplica
2506,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2507,,4,,0.0,0.0,1,0,0,0,0,No aplica
2508,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2509,,4,,0.0,0.0,1,0,0,0,0,No aplica
2510,,4,,0.0,0.0,1,0,0,0,0,No aplica
2511,,4,,0.0,0.0,1,0,0,0,0,No aplica
2512,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2513,,4,,0.0,0.0,1,0,0,0,0,No aplica
2514,,4,,0.0,0.0,1,0,0,0,0,No aplica
2515,,4,,0.0,0.0,1,0,0,0,0,No aplica
2516,,4,,0.0,0.0,1,0,0,0,0,No aplica
2517,,4,,0.0,0.0,1,0,0,0,0,No aplica
2518,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2519,,4,,0.0,0.0,1,0,0,0,0,No aplica
2520,,4,,0.0,0.0,1,0,0,0,0,No aplica
2521,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2522,,4,,0.0,0.0,1,0,0,0,0,No aplica
2523,,4,,0.0,0.0,1,0,0,0,0,No aplica
2524,,4,,0.0,0.0,1,0,0,0,0,No aplica
2525,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2526,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2527,,4,,0.0,0.0,1,0,0,0,0,No aplica
2528,,4,,0.0,0.0,1,0,0,0,0,No aplica
2529,,4,,0.0,0.0,1,0,0,0,0,No aplica
2530,,4,,0.0,0.0,1,0,0,0,0,No aplica
2531,,4,,0.0,0.0,1,0,0,0,0,No aplica
2532,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2533,,4,,0.0,0.0,1,0,0,0,0,No aplica
2534,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2535,,4,,0.0,0.0,1,0,0,0,0,No aplica
2536,,4,,0.0,0.0,1,0,0,0,0,No aplica
2537,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2538,,4,,0.0,0.0,1,0,0,0,0,No aplica
2539,,4,,0.0,0.0,1,0,0,0,0,No aplica
2540,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2541,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2542,,4,,0.0,0.0,1,0,0,0,0,No aplica
2543,,4,,0.0,0.0,1,0,0,0,0,No aplica
2544,,4,,0.0,0.0,1,0,0,0,0,No aplica
2545,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2546,,4,,0.0,0.0,1,0,0,0,0,No aplica
2547,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2548,,4,,0.0,0.0,1,0,0,0,0,No aplica
2549,,4,,0.0,0.0,1,0,0,0,0,No aplica
2550,,4,,0.0,0.0,1,0,0,0,0,No aplica
2551,32.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2552,,4,,0.0,0.0,1,0,0,0,0,No aplica
2553,,4,,0.0,0.0,1,0,0,0,0,No aplica
2554,,4,,0.0,0.0,1,0,0,0,0,No aplica
2555,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2556,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2557,,4,,0.0,0.0,1,0,0,0,0,No aplica
2558,,4,,0.0,0.0,1,0,0,0,0,No aplica
2559,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2560,,4,,0.0,0.0,1,0,0,0,0,No aplica
2561,,4,,0.0,0.0,1,0,0,0,0,No aplica
2562,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2563,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2564,,4,,0.0,0.0,1,0,0,0,0,No aplica
2565,,4,,0.0,0.0,1,0,0,0,0,No aplica
2566,,4,,0.0,0.0,1,0,0,0,0,No aplica
2567,,4,,0.0,0.0,1,0,0,0,0,No aplica
2568,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2569,,4,,0.0,0.0,1,0,0,0,0,No aplica
2570,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2571,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2572,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2573,,4,,0.0,0.0,1,0,0,0,0,No aplica
2574,18.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2575,,4,,0.0,0.0,1,0,0,0,0,No aplica
2576,,4,,0.0,0.0,1,0,0,0,0,No aplica
2577,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2578,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2579,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2580,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2581,,4,,0.0,0.0,1,0,0,0,0,No aplica
2582,,4,,0.0,0.0,1,0,0,0,0,No aplica
2583,,4,,0.0,0.0,1,0,0,0,0,No aplica
2584,,4,,0.0,0.0,1,0,0,0,0,No aplica
2585,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2586,,4,,0.0,0.0,1,0,0,0,0,No aplica
2587,,4,,0.0,0.0,1,0,0,0,0,No aplica
2588,,4,,0.0,0.0,1,0,0,0,0,No aplica
2589,,4,,0.0,0.0,1,0,0,0,0,No aplica
2590,,4,,0.0,0.0,1,0,0,0,0,No aplica
2591,,4,,0.0,0.0,1,0,0,0,0,No aplica
2592,,4,,0.0,0.0,1,0,0,0,0,No aplica
2593,,4,,0.0,0.0,1,0,0,0,0,No aplica
2594,,4,,0.0,0.0,1,0,0,0,0,No aplica
2595,,4,,0.0,0.0,1,0,0,0,0,No aplica
2596,,4,,0.0,0.0,1,0,0,0,0,No aplica
2597,,4,,0.0,0.0,1,0,0,0,0,No aplica
2598,,4,,0.0,0.0,1,0,0,0,0,No aplica
2599,,4,,0.0,0.0,1,0,0,0,0,No aplica
2600,,4,,0.0,0.0,1,0,0,0,0,No aplica
2601,,4,,0.0,0.0,1,0,0,0,0,No aplica
2602,,4,,0.0,0.0,1,0,0,0,0,No aplica
2603,,4,,0.0,0.0,1,0,0,0,0,No aplica
2604,,4,,0.0,0.0,1,0,0,0,0,No aplica
2605,,4,,0.0,0.0,1,0,0,0,0,No aplica
2606,,4,,0.0,0.0,1,0,0,0,0,No aplica
2607,,4,,0.0,0.0,1,0,0,0,0,No aplica
2608,,4,,0.0,0.0,1,0,0,0,0,No aplica
2609,,4,,0.0,0.0,1,0,0,0,0,No aplica
2610,,4,,0.0,0.0,1,0,0,0,0,No aplica
2611,,4,,0.0,0.0,1,0,0,0,0,No aplica
2612,,4,,0.0,0.0,1,0,0,0,0,No aplica
2613,,4,,0.0,0.0,1,0,0,0,0,No aplica
2614,,4,,0.0,0.0,1,0,0,0,0,No aplica
2615,,4,,0.0,0.0,1,0,0,0,0,No aplica
2616,,4,,0.0,0.0,1,0,0,0,0,No aplica
2617,,4,,0.0,0.0,1,0,0,0,0,No aplica
2618,,4,,0.0,0.0,1,0,0,0,0,No aplica
2619,,4,,0.0,0.0,1,0,0,0,0,No aplica
2620,,4,,0.0,0.0,1,0,0,0,0,No aplica
2621,,4,,0.0,0.0,1,0,0,0,0,No aplica
2622,,4,,0.0,0.0,1,0,0,0,0,No aplica
2623,,4,,0.0,0.0,1,0,0,0,0,No aplica
2624,,4,,0.0,0.0,1,0,0,0,0,No aplica
2625,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2626,,4,,0.0,0.0,1,0,0,0,0,No aplica
2627,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2628,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2629,,4,,0.0,0.0,1,0,0,0,0,No aplica
2630,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2631,,4,,0.0,0.0,1,0,0,0,0,No aplica
2632,,4,,0.0,0.0,1,0,0,0,0,No aplica
2633,,4,,0.0,0.0,1,0,0,0,0,No aplica
2634,,4,,0.0,0.0,1,0,0,0,0,No aplica
2635,,4,,0.0,0.0,1,0,0,0,0,No aplica
2636,,4,,0.0,0.0,1,0,0,0,0,No aplica
2637,,4,,0.0,0.0,1,0,0,0,0,No aplica
2638,,4,,0.0,0.0,1,0,0,0,0,No aplica
